Route_ID,longitude,latitude,distance,place_id,poi,subSubLocality,subLocality,locality,city,subDistrict,district,state,poplrName,address,tel,email,website,e_lng,e_lat,category,brand_code
41,78.45903,25.6452,340400,RTPECT,Adani Gas CNG Station,,,,Datia,Datia Nagar,Datia District,Madhya Pradesh,,"Bharat Petroleum Petrol Pump, 29 Batalion, Police Line Datia, Datia, Madhya Pradesh, 475661",,,www.adanigas.com,78.459017,25.645195,TRNCNG,B81120934
41,78.509301,25.536748,353438,VZ2KZY,Adani Gas CNG Station,,,,,Jhansi,Jhansi District,Uttar Pradesh,,"Indian Oil Petrol Pump, Jhansi Gwalior Road, Ambabai, District Jhansi, Jhansi, Jhansi District, Uttar Pradesh, 284419",,,,78.509572,25.536796,TRNCNG,B81120934
41,78.554131,25.491818,359925,O4JAN3,Central UP Gas Limited CNG Station,,,Ansal Colony,Jhansi,Jhansi,Jhansi District,Uttar Pradesh,CUGL CNG Station,"NH-75, Mahendra Puri, Jhansi, Uttar Pradesh, 284002",,,cugl.co.in,78.554501,25.491834,TRNCNG,B81121075
41,78.499303,25.457226,360924,UNOEH4,Adani Gas CNG Station,,,,,Jhansi,Jhansi District,Uttar Pradesh,,"HP Petrol Pump, Village Sijwaha, NH 27, Jhansi Shivpuri Road, Raksha, Jhansi, Jhansi District, Uttar Pradesh, 284419",,,,78.499366,25.457354,TRNCNG,B81120934
42,75.744094,25.299243,359758,RTPDQU,Adani Gas CNG Station,,,,,Talera,Bundi District,Rajasthan,,"Bharat Petroleum Petrol Pump, Khedla, Near Dhanwa Resort, Kota Bundi Road, Talera, Bundi District, Rajasthan, 323021",,,www.adanigas.com,75.74344,25.299233,TRNCNG,B81120934
42,75.951696,24.941812,392307,IYX0NW,Torrent Gas CNG Station,,,,,Ladpura,Kota District,Rajasthan,,"Indian Oil Petrol Pump, NH 52, Bypass Road, Mandana, Ladpura, Kota District, Rajasthan, 325003",,,www.torrentgas.com,75.951673,24.941828,TRNCNG,B81121092
42,76.173736,24.523462,433490,Y1NTHQ,MeghaGas CNG Station,,,,Jhalrapatan,Jhalrapatan,Jhalawar District,Rajasthan,,"Jhalrapatan, Rajasthan, 326023",,rvorpranav@gmail.com,,76.173155,24.523396,TRNCNG,B81121089
42,76.72397,24.001295,485931,ZKUGND,Think Gas CNG Station,,,,Rajgarh,Rajgarh,Rajgarh District,Madhya Pradesh,,"Rajgarh, Madhya Pradesh, 465661",,,www.think-gas.com,76.723957,24.001272,TRNCNG,B81121221
42,76.897572,23.924569,494181,9Z3SQS,Think Gas CNG Station,,,,Biaora,Biaora,Rajgarh District,Madhya Pradesh,,"NH 52, Biaora District, Biaora, Madhya Pradesh, 465674",,,,76.897584,23.924813,TRNCNG,B81121221
42,76.894584,23.92051,494632,MSEL9Z,Think Gas CNG Station,,,,,Biaora,Rajgarh District,Madhya Pradesh,,"Mohinipura, Mumbai Agra National Highway, Biaora, Rajgarh District, Madhya Pradesh, 465674",,,www.think-gas.com,76.894321,23.920755,TRNCNG,B81121221
42,77.051878,23.494731,542217,IDT11A,Think Gas CNG Station,,,Industrial Area Pilu Khedi,Industrial Area Pilu Khedi,Narsinghgarh,Rajgarh District,Madhya Pradesh,,"Industrial Area Pilu Khedi, Industrial Area Pilu Khedi, Madhya Pradesh, 465667",,,www.think-gas.com,77.052122,23.494401,TRNCNG,B81121221
42,77.19993,23.365504,557208,F4NYTK,GAIL Gas CNG Station,,,,,Shyampur,Sehore District,Madhya Pradesh,,"Indian Oil Petrol Pump, Shyampur Highway, Shyampur, Sehore District, Madhya Pradesh, 466661",,,gailgas.com,77.199946,23.365542,TRNCNG,B81121076
42,77.350867,23.29655,565893,AK43OH,Think Gas CNG Station,,Suvidha Vihar,Gandhi Nagar,Bhopal,Huzur,Bhopal District,Madhya Pradesh,,"Suvidha Vihar, Gandhi Nagar, Bhopal, Madhya Pradesh, 462036",,,,77.35085,23.296179,TRNCNG,B81121221
42,77.34696,23.295542,565973,N4U707,Think Gas CNG Station,,Parn Kutir Parisar,Gandhi Nagar,Bhopal,Huzur,Bhopal District,Madhya Pradesh,,"Indian Oil Petrol Pump, Airport Road, Gandhi Nagar, Bhopal, Madhya Pradesh, 462036",,,www.think-gas.com,77.34696,23.295558,TRNCNG,B81121221
42,77.443995,23.211381,576155,IDT1A9,Think Gas CNG Station,,Durga Nagar,Habibganj,Bhopal,Huzur,Bhopal District,Madhya Pradesh,,"Hoshangabad Road, Durga Nagar, Habibganj, Bhopal, Madhya Pradesh, 462024",,,www.think-gas.com,77.443662,23.21107,TRNCNG,B81121221
42,77.454689,23.182534,579452,OK1ELJ,GAIL Gas CNG Station,,Sai Nagar,Bawaria Kalan,Bhopal,Huzur,Bhopal District,Madhya Pradesh,,"Sai Nagar, Bawaria Kalan, Bhopal, Madhya Pradesh, 462026",,,,77.454826,23.182795,TRNCNG,B81121076
42,77.467223,23.163771,581652,QJO7IR,Think Gas CNG Station,,,Misrod,Bhopal,Huzur,Bhopal District,Madhya Pradesh,,"Misrod, Bhopal, Madhya Pradesh, 462047",9.18E+11,,www.think-gas.com,77.467238,23.163779,TRNCNG,B81121221
42,77.487285,23.138521,584648,8FAXFR,Think Gas CNG Station,,,,,Kolar,Bhopal District,Madhya Pradesh,,"Bharat Petroleum Petrol Pump, Near Amer Green, NH 12, Ratanpur Sadak, Hoshangabad Road, Kolar, Bhopal District, Madhya Pradesh, 462047",,,,77.48725,23.138505,TRNCNG,B81121221
42,77.567725,23.027147,597832,QJR0LC,GAIL Gas CNG Station,,,,,Goharganj,Raisen District,Madhya Pradesh,,"Bharat Petroleum Petrol Pump, Abdulla Ganj, Raisen, Goharganj, Raisen District, Madhya Pradesh, 464993",,,gailgas.com,77.567696,23.027124,TRNCNG,B81121076
42,77.577495,23.011646,599657,QJQZYI,GAIL Gas CNG Station,,,,,Goharganj,Raisen District,Madhya Pradesh,,"Indian Oil Petrol Pump, NH 12, Mandideep Road, Obdullaganj District, Raisen, Goharganj, Raisen District, Madhya Pradesh, 464993",,,gailgas.com,77.577514,23.011657,TRNCNG,B81121076
42,77.677289,22.774009,627101,QJR0IY,GAIL Gas CNG Station,,,,,Budni,Sehore District,Madhya Pradesh,,"Budni, Sehore District, Madhya Pradesh, 466445",,,gailgas.com,77.67756,22.773743,TRNCNG,B81121076
43,75.744094,25.299243,359758,RTPDQU,Adani Gas CNG Station,,,,,Talera,Bundi District,Rajasthan,,"Bharat Petroleum Petrol Pump, Khedla, Near Dhanwa Resort, Kota Bundi Road, Talera, Bundi District, Rajasthan, 323021",,,www.adanigas.com,75.74344,25.299233,TRNCNG,B81120934
43,75.951696,24.941812,392307,IYX0NW,Torrent Gas CNG Station,,,,,Ladpura,Kota District,Rajasthan,,"Indian Oil Petrol Pump, NH 52, Bypass Road, Mandana, Ladpura, Kota District, Rajasthan, 325003",,,www.torrentgas.com,75.951673,24.941828,TRNCNG,B81121092
43,76.173736,24.523462,433490,Y1NTHQ,MeghaGas CNG Station,,,,Jhalrapatan,Jhalrapatan,Jhalawar District,Rajasthan,,"Jhalrapatan, Rajasthan, 326023",,rvorpranav@gmail.com,,76.173155,24.523396,TRNCNG,B81121089
43,75.862356,23.37854,564332,HHSUQW,Gujarat Gas CNG Station,,,,,Ghatiya,Ujjain District,Madhya Pradesh,,"Ghatiya Ujjain Road, SH 27, Jaithaltek, Ghatiya, Ujjain District, Madhya Pradesh, 456550",,,www.gujaratgas.com,75.862286,23.378565,TRNCNG,B81120938
43,75.82639,23.286373,575074,8FAUST,Bharat Petroleum CNG Station,,,,,Ghatiya,Ujjain District,Madhya Pradesh,,"Bharat Petroleum Petrol Pump, Ujjain-Kota Road, Jaithal, Ghatiya, Ujjain District, Madhya Pradesh, 456006",,,,75.826206,23.286361,TRNCNG,
43,75.79749,23.21935,582940,NQUBFT,Aavantika Gas Limited CNG Station,,,,Ujjain,Ujjain Rural,Ujjain District,Madhya Pradesh,AGL CNG Station,"Indian Oil Petrol Pump, SH 27, Khilachipur, Ujjain, Madhya Pradesh, 456006",,,www.aglonline.net,75.797504,23.219344,TRNCNG,B81121086
43,75.790492,23.208882,584216,FEMSPP,Aavantika Gas Limited CNG Station,,,Khilachipur,Ujjain,Ujjain Urban,Ujjain District,Madhya Pradesh,AGL CNG Station,"Khilachipur, Ujjain, Madhya Pradesh, 456006",,,www.aglonline.net,75.790594,23.208822,TRNCNG,B81121086
43,75.789633,23.205868,584562,G4AJ1L,Aavantika Gas Limited CNG Station,,,Ganesh Nagar,Ujjain,Ujjain Urban,Ujjain District,Madhya Pradesh,,"Ganesh Nagar, Ujjain, Madhya Pradesh, 456006",,,,75.789704,23.205832,TRNCNG,B81121086
44,77.345046,28.069868,55606,AK43GP,Adani Gas CNG Station,,,,,Palwal,Palwal District,Haryana,,"Palwal, Palwal District, Haryana, 121102",,,,77.344817,28.069883,TRNCNG,B81120934
44,77.34213,28.044411,57126,PFS6GP,Adani Gas CNG Station,,,,,Hodal,Palwal District,Haryana,,"Delhi Mathura Road, Aurangabad Village, Hodal, Palwal District, Haryana, 121105",,,www.adanigas.com,77.342117,28.044419,TRNCNG,B81120934
44,77.338607,28.03012,57882,WIF6CR,Adani Gas CNG Station,,,,,Hodal,Palwal District,Haryana,,"Delhi Mathura Road, LHS of NH-2 KM Stone 71, Hodal, Palwal District, Haryana, 121105",,,,77.338559,28.03015,TRNCNG,B81120934
44,77.332986,27.989985,60490,BEPHBU,Adani Gas CNG Station,,,,,Hodal,Palwal District,Haryana,,"Bharat Petroleum Petrol Pump, NH 2, Delhi Mathura Road, RHS Hodal, Hodal, Palwal District, Haryana, 121105",,,www.adanigas.com,77.332457,27.990053,TRNCNG,B81120934
44,77.34594,27.95905,63820,AK4378,Adani Gas CNG Station,,,,,Hodal,Palwal District,Haryana,,"AH 1, Hodal, Palwal District, Haryana, 121106",,,,77.346382,27.958944,TRNCNG,B81120934
44,77.347855,27.953582,64387,VYYUT8,Adani Gas CNG Station,,,,,Hodal,Palwal District,Haryana,,"Indian Oil Petrol Pump, NH 2, Stone 5, Banchari, District Palwal, Hodal, Palwal District, Haryana, 121106",,,,77.34773,27.953622,TRNCNG,B81120934
44,77.348418,27.944477,65157,9HEBDQ,Adani Gas CNG Station,,,,,Hodal,Palwal District,Haryana,,"Hodal, Palwal District, Haryana, 121106",,,,77.348456,27.944469,TRNCNG,B81120934
44,77.348702,27.94349,65255,MSBB4A,Adani Gas CNG Station,,,,,Hodal,Palwal District,Haryana,,"HP Petrol Pump, NH 2, Delhi Mathura Road, Banchari, Hodal, Palwal District, Haryana, 121106",,,www.adanigas.com,77.348772,27.943509,TRNCNG,B81120934
44,77.349957,27.943107,65371,UHJT1F,Adani Gas CNG Station,,,,,Hodal,Palwal District,Haryana,,"Indian Oil Petrol Pump, 81 KM Stone Banchari, Hodal, Palwal District, Haryana, 121106",,,www.adanigas.com,77.349852,27.94315,TRNCNG,B81120934
44,77.38493,27.87808,73025,DUHN17,Adani Gas CNG Station,,,Bhulwana,Hodal,Hodal,Palwal District,Haryana,,"Bhulwana, Hodal, Haryana, 121106",,,www.adanigas.com,77.384905,27.878068,TRNCNG,B81120934
44,77.38803,27.87401,73565,FELJ9I,Adani Gas CNG Station,,,,Hodal,Hodal,Palwal District,Haryana,,"Indian Oil Petrol Pump, NH 2, Near Dabchik Tourist Complex, Hodal, Haryana, 121106",,,www.adanigas.com,77.388538,27.87392,TRNCNG,B81120934
44,77.396867,27.86352,75015,8F85IJ,Bharat Petroleum CNG Station,,,,,Hodal,Palwal District,Haryana,,"Bharat Petroleum Petrol Pump, Delhi Mathura Road, Hodal, Palwal District, Haryana, 121106",,,,77.396886,27.863517,TRNCNG,
44,77.417143,27.832752,78903,033ZR1,GAIL Gas CNG Station,,,Kosi Kotwan Extension 2,Kosi Kotwan,Chhata,Mathura District,Uttar Pradesh,,"Plot No 6, Upsidc Industrial Area, Koshi Kotvan, Kosi Kotwan, Uttar Pradesh, 281403",,,gailgas.com,77.417178,27.832771,TRNCNG,B81121076
44,77.45167,27.781877,85412,5V4LMR,GAIL Gas CNG Station,,,,Kosi Kalan,Chhata,Mathura District,Uttar Pradesh,,"NH 2, Agra Delhi Road, Chhata Mathura, Near Kosi Restaurant, Kosi Kalan, Uttar Pradesh, 281403",,,gailgas.com,77.451703,27.781895,TRNCNG,B81121076
44,77.497772,27.731534,92616,BEP951,GAIL Gas CNG Station,,,,Chhata,Chhata,Mathura District,Uttar Pradesh,,"Indian Oil Petrol Pump, Near Hero Agency, NH 2, Chhata Rural, Chhata, Uttar Pradesh, 281401",,,gailgas.com,77.4978,27.731524,TRNCNG,B81121076
44,77.565255,27.638481,104827,QJQ1Z3,GAIL Gas CNG Station,,,,,Chhata,Mathura District,Uttar Pradesh,,"HP Petrol Pump, Village Akbarpur, NH 2, Lhs While Going, Chhata, Mathura District, Uttar Pradesh, 281406",,,gailgas.com,77.56479,27.638442,TRNCNG,B81121076
44,77.573648,27.627442,106302,QJQ01N,GAIL Gas CNG Station,,,,,Chhata,Mathura District,Uttar Pradesh,,"Indian Oil Petrol Pump, Delhi Agra Highway, NH-2, Chahuamuan, Mathura, Chhata, Mathura District, Uttar Pradesh, 281406",,,gailgas.com,77.574183,27.627704,TRNCNG,B81121076
44,77.586172,27.61198,108414,FELXP9,GAIL Gas CNG Station,,,,,Chhata,Mathura District,Uttar Pradesh,,"Indian Oil Petrol Pump, Opposite GLA University, Near The Food Street Chaumuhan, Chhata, Mathura District, Uttar Pradesh, 281402",,,gailgas.com,77.586437,27.612047,TRNCNG,B81121076
44,77.620776,27.569221,114256,BEPC2Y,GAIL Gas CNG Station,,,,,Mathura,Mathura District,Uttar Pradesh,,"Indian Oil Petrol Pump, NH 2, Delhi-Agra Highway, Vrindavan Mathura, Mathura, Mathura District, Uttar Pradesh, 281004",,,gailgas.com,77.620747,27.569223,TRNCNG,B81121076
44,77.6406,27.5464,117459,BEQDEL,Torrent Gas CNG Station,,,,,Mathura,Mathura District,Uttar Pradesh,,"Indian Oil Petrol Pump, NH 2, Delhi Agra Road, Near Chhatikara Mod, Mathura, Mathura District, Uttar Pradesh, 281004",,,www.torrentgas.com,77.641107,27.546454,TRNCNG,B81121092
44,77.642702,27.543734,117820,QJR7NB,GAIL Gas CNG Station,,,,,Mathura,Mathura District,Uttar Pradesh,,"Khasra No-156/2min, Khata Khatauni No 00646, Village Akbarpur, NH 2, Opposite KD Dental College, Tehsil Chhata, District Mathura, Lhs On Km 122, On Nh-02, At Delhi Kanpur Section, Mathura, Mathura District, Uttar Pradesh, 281004",,,gailgas.com,77.642955,27.543987,TRNCNG,B81121076
44,77.656151,27.53287,119592,VJGAWO,Torrent Gas CNG Station,,,,Mathura,Mathura,Mathura District,Uttar Pradesh,,"HP Petrol Pump, Bye Pass Village Charora, NH 2, Mathura, Uttar Pradesh, 281004",,,www.torrentgas.com,77.656372,27.532882,TRNCNG,B81121092
44,77.657055,27.533334,119607,6DTV5D,Torrent Gas CNG Station,,,,Mathura,Mathura,Mathura District,Uttar Pradesh,,"NH-2 Delhi to Agra, Jaisingpura Bangar, Mathura, Uttar Pradesh, 281004",,,www.torrentgas.com,77.656848,27.533269,TRNCNG,B81121092
44,77.652919,27.497599,122478,BEQDGF,Torrent Gas CNG Station,,,Surya Nagar,Mathura,Mathura,Mathura District,Uttar Pradesh,,"Indian Oil Petrol Pump, Govardhan, Mathura Govardhan Road, Mathura, Uttar Pradesh, 281004",,,www.torrentgas.com,77.653257,27.497536,TRNCNG,B81121092
44,77.6602,27.4683,125507,SJHALO,Torrent Gas CNG Station,,,Chaudhary Digamber Singh Nagar,Mathura,Mathura,Mathura District,Uttar Pradesh,,"Bharat Petroleum Petrol Pump, NH 2, Chaudhary Digamber Singh Nagar, Mathura, Uttar Pradesh, 281004",,,www.torrentgas.com,77.660278,27.468274,TRNCNG,B81121092
44,77.672673,27.46167,126836,UNLAPE,Hindustan Petroleum Corporation Limited CNG Station,,,Chandrapuri Colony,Mathura,Mathura,Mathura District,Uttar Pradesh,,"HP Petrol Pump, Dhauli Piyao Road, Opposite Narholi PS, Mathura, Uttar Pradesh, 281001",,,,77.672713,27.461653,TRNCNG,
44,77.693752,27.420832,131717,02ZMD6,Torrent Gas CNG Station,,,Refinery Township,Mathura,Mathura,Mathura District,Uttar Pradesh,,"NH-2 Agra to Delhi, Near Township Chauraha, Baad, Mathura, Uttar Pradesh, 281006",,,www.torrentgas.com,77.693901,27.420766,TRNCNG,B81121092
44,77.692068,27.379282,135355,BEP9EC,GAIL Gas CNG Station,,,Mathura Industrial Area Site B,Mathura Industrial Area,Mathura,Mathura District,Uttar Pradesh,,"Bharat Petroleum Petrol Pump, Opposite Mathura Refinary, NH 2, Mathura District, Mathura Industrial Area, Uttar Pradesh, 281005",,,gailgas.com,77.691665,27.378983,TRNCNG,B81121076
44,77.695608,27.376553,135805,XREZHR,GAIL Gas CNG Station,,,Mathura Industrial Area Site B,Mathura Industrial Area,Mathura,Mathura District,Uttar Pradesh,,"Mathura Industrial Area Site B, Mathura Industrial Area, Uttar Pradesh, 281005",,,,77.695137,27.376428,TRNCNG,B81121076
44,77.72534,27.350408,139878,QJPYPA,GAIL Gas CNG Station,,,,,Mathura,Mathura District,Uttar Pradesh,,"Indian Oil Petrol Pump, Khasra No 142 and 146, Delhi Agra Road, Kurkunda, Mathura, Mathura District, Uttar Pradesh, 281005",,,gailgas.com,77.724943,27.350309,TRNCNG,B81121076
44,77.8093,27.2053,157845,FELW6V,GAIL Gas CNG Station,,,,,Kiraoli,Agra District,Uttar Pradesh,,"HP Petrol Pump, LHS On Agra Bypass Road, Hansela, Near Raibha, Kiraoli, Agra District, Uttar Pradesh, 283101",,,gailgas.com,77.809587,27.204963,TRNCNG,B81121076
44,77.923973,26.858216,196445,CCJ03D,Dholpur Gas CNG Station,,,,,Mania,Dholpur District,Rajasthan,,"HP Petrol Pump, Siyapura, Agra Mumbai Highway NH-03, Mania, Dholpur District, Rajasthan, 328024",,,"www.torrentgas.com, dholpurgas.com",77.92387,26.858304,TRNCNG,B81121092
44,77.900542,26.735397,207150,CCIYYV,Dholpur Gas CNG Station,,,,Dholpur,Dhaulpur,Dholpur District,Rajasthan,,"HP Petrol Pump, Opposite Sadar Police Station, NH 3, Dariyapur, Dholpur, Rajasthan, 328001",,,"www.torrentgas.com, dholpurgas.com",77.900402,26.735456,TRNCNG,B81121092
44,77.89519,26.676574,212674,CCIZYN,Dholpur Gas CNG Station,,,Sagarpada,Dholpur,Dhaulpur,Dholpur District,Rajasthan,,"Indian Oil Petrol Pump, Near Sagarpada RTO Berrial, Sagarpada, Dholpur, Rajasthan, 328001",,,"www.torrentgas.com, dholpurgas.com",77.895463,26.676584,TRNCNG,B81121092
44,78.05379,26.42013,245254,WIEASF,Indian Oil Corporation Limited CNG Station,,,,,Bamor,Morena District,Madhya Pradesh,,"Bamor, Morena District, Madhya Pradesh, 476001",,,,78.054122,26.420192,TRNCNG,
44,78.111265,26.327554,257029,VZ0ITN,Indian Oil Corporation Limited CNG Station,,,,,Bamor,Morena District,Madhya Pradesh,,"Indian Oil Petrol Pump, Village Banmore, On Nh 3, Lock No1179/219, Bamor, Morena District, Madhya Pradesh, 476444",,,,78.110859,26.327542,TRNCNG,
44,78.222137,26.169809,277704,O4KICI,Rajasthan State Gas Limited CNG Station,,,,,Gwalior Gird,Gwalior District,Madhya Pradesh,RSGL CNG Station,"Bharat Petroleum Petrol Pump, Nainagir NH 75, Gwalior Bypass, Gwalior Gird, Gwalior District, Madhya Pradesh, 475001",,,rsgl.rajasthan.gov.in,78.22208,26.169904,TRNCNG,B81121090
44,78.45903,25.6452,340400,RTPECT,Adani Gas CNG Station,,,,Datia,Datia Nagar,Datia District,Madhya Pradesh,,"Bharat Petroleum Petrol Pump, 29 Batalion, Police Line Datia, Datia, Madhya Pradesh, 475661",,,www.adanigas.com,78.459017,25.645195,TRNCNG,B81120934
44,78.509301,25.536748,353438,VZ2KZY,Adani Gas CNG Station,,,,,Jhansi,Jhansi District,Uttar Pradesh,,"Indian Oil Petrol Pump, Jhansi Gwalior Road, Ambabai, District Jhansi, Jhansi, Jhansi District, Uttar Pradesh, 284419",,,,78.509572,25.536796,TRNCNG,B81120934
44,78.554131,25.491818,359925,O4JAN3,Central UP Gas Limited CNG Station,,,Ansal Colony,Jhansi,Jhansi,Jhansi District,Uttar Pradesh,CUGL CNG Station,"NH-75, Mahendra Puri, Jhansi, Uttar Pradesh, 284002",,,cugl.co.in,78.554501,25.491834,TRNCNG,B81121075
44,78.499303,25.457226,360924,UNOEH4,Adani Gas CNG Station,,,,,Jhansi,Jhansi District,Uttar Pradesh,,"HP Petrol Pump, Village Sijwaha, NH 27, Jhansi Shivpuri Road, Raksha, Jhansi, Jhansi District, Uttar Pradesh, 284419",,,,78.499366,25.457354,TRNCNG,B81120934
44,78.307107,18.349368,1123429,AK403J,Maharashtra Natural Gas Ltd CNG Station,,,,,Kamareddy,Kamareddy District,Telangana,MNGL CNG Station,"Kamareddy, Kamareddy District, Telangana, 503112",,,,78.307259,18.349369,TRNCNG,B81121080
44,78.4615,17.9149,1173430,4IL8OB,Torrent Gas CNG Station,,,,,Masaipet,Medak District,Telangana,,"Bharat Petroleum Petrol Pump, Near Punjabi Dhaba, Hyderabad Nizamabad Road, NH 44, Taluka Yeldhurthy, Medak, Masaipet, Medak District, Telangana, 502335",,,www.torrentgas.com,78.461972,17.914612,TRNCNG,B81121092
44,78.485633,17.642827,1203757,2RBOGN,Bhagyanagar Gas Limited CNG Station,,,Medchal,Hyderabad,Medchal,Medchal Malkajgiri District,Telangana,BGL CNG Station,"Survey No 296, 296/P, Medchal-Pudur-Shamirpet Road, Rajabollaram, Hyderabad, Telangana, 501401",,,,78.485499,17.643021,TRNCNG,B81121083
44,78.486999,17.633673,1204785,DLBNI7,Bhagyanagar Gas Limited CNG Station,,,Medchal,Hyderabad,Medchal,Medchal Malkajgiri District,Telangana,BGL CNG Station,"TSRTC Bus Depot, Medchal, Hyderabad, Telangana, 501401",,,www.bglgas.com,78.486953,17.633431,TRNCNG,B81121083
44,78.489942,17.604901,1207998,XREJM1,Bhagyanagar Gas Limited CNG Station,,,Kandlakoya,Hyderabad,Medchal,Medchal Malkajgiri District,Telangana,BGL CNG Station,"Hp Petrol Pump, NH 7, Nizamabad - Hyderabad Road, Medchal, Sethariguda, Hyderabad, Telangana, 501401",,,www.bglgas.com,78.490001,17.604882,TRNCNG,B81121083
44,78.292501,17.155719,1255067,J2GM6P,MeghaGas CNG Station,,,,,Kothur,Rangareddy District,Telangana,,"Indian Oil Petrol Pump, Thimmapur, Kothur, Rangareddy District, Telangana, 509325",,,,78.292768,17.155407,TRNCNG,B81121089
44,78.2321,17.083168,1262399,RUO1VZ,MeghaGas CNG Station,,,,,Nandigama,Rangareddy District,Telangana,,"Nandigama, Rangareddy District, Telangana, 509228",,,www.meghagas.com,78.232466,17.083095,TRNCNG,B81121089
44,78.210921,17.055187,1265260,1L4679,MeghaGas CNG Station,,,,,Farooqnagar,Rangareddy District,Telangana,,"Farooqnagar, Rangareddy District, Telangana, 509216",,,www.meghagas.com,78.210974,17.055127,TRNCNG,B81121089
44,78.19782,17.02111,1268887,RUNXMX,MeghaGas CNG Station,,,,,Farooqnagar,Rangareddy District,Telangana,,"Bharat Petroleum Petrol Pump, Chilakamarri, Farooqnagar, Rangareddy District, Telangana, 509202",,,www.meghagas.com,78.197526,17.021342,TRNCNG,B81121089
44,78.13869,16.78921,1293930,WII73B,MeghaGas CNG Station,,,,,Jadcherla,Mahabubnagar District,Telangana,,"NH-44 Macharam Village, Jadcherla, Mahabubnagar District, Telangana, 509302",,,,78.138719,16.789207,TRNCNG,B81121089
44,77.630491,15.058289,1482029,JGQIM5,AGandP Pratham CNG Station,,,,,Peddavadugur,Ananthapuramu District,Andhra Pradesh,,"Bharat Petroleum Petrol Pump, National Highway, Ramarajupalle, Peddavadugur, Ananthapuramu District, Andhra Pradesh, 515401",,,agppratham.com,77.630046,15.058458,TRNCNG,B81121227
44,77.583699,14.689801,1522720,JGQI4U,AGandP Pratham CNG Station,,,Syndicate Nagar,Ananthapuramu,Anantapur,Ananthapuramu District,Andhra Pradesh,,"Bharat Petroleum Petrol Pump, National Highway, Janashakthi Nagar, Ananthapuramu, Andhra Pradesh, 515004",,,agppratham.com,77.58371,14.689794,TRNCNG,B81121227
44,77.62803,14.2908,1567259,AK5089,AGandP Pratham CNG Station,,,,,Chennekothapalle,Sri Sathyasai District,Andhra Pradesh,,"HP Petrol Pump, Survey No 93, 123, Yerrampalli Village, Taluka Chennekothapalle, Chennekothapalle, Sri Sathyasai District, Andhra Pradesh, 515101",,,,77.627929,14.290882,TRNCNG,B81121227
44,77.632127,14.210196,1576233,IY8POE,AGandP Pratham CNG Station,,,,,Penukonda,Sri Sathyasai District,Andhra Pradesh,,"Survey No 605/3D, 605/3E, NH 44 Road, Erramanchi Village, Penukonda, Sri Sathyasai District, Andhra Pradesh, 515164",,,agppratham.com,77.632205,14.210169,TRNCNG,B81121227
44,77.61248,14.16281,1581399,2PHZ2T,AGandP Pratham CNG Station,,,Industrial Park Ammavaripalli,Industrial Park Ammavaripalli,Penukonda,Sri Sathyasai District,Andhra Pradesh,,"SY NO 605/3D, 605/3E, Penugonda, Opp Kia Motors, NH 44, Road, Erramanchi Village, Penukonda, Industrial Park Ammavaripalli, Andhra Pradesh, 515164",,,,77.612254,14.162402,TRNCNG,B81121227
45,77.330721,28.121248,51194,BYW0NK,Adani Gas CNG Station,,,Phool Vihar,Palwal,Palwal,Palwal District,Haryana,,"Phool Vihar, Palwal, Haryana, 121102",,,www.adanigas.com,77.330778,28.121244,TRNCNG,B81120934
45,77.33242,28.114206,51759,QMQG4R,Adani Gas CNG Station,,,Camp Colony,Palwal,Palwal,Palwal District,Haryana,,"Bharat Petroleum Petrol Pump, Panchvati Colony, NH 2, Palwal, Haryana, 121102",,,www.adanigas.com,77.332106,28.114164,TRNCNG,B81120934
45,77.36832,28.14437,53074,MSBAXP,Adani Gas CNG Station,,,Kithwan,Palwal,Palwal,Palwal District,Haryana,,"HP Petrol Pump, Shyam Nagar, SH 22, Aligarh Palwal Road, Palwal, Haryana, 121102",,,www.adanigas.com,77.368305,28.144335,TRNCNG,B81120934
45,77.456808,28.10375,62856,BEPHBC,Adani Gas CNG Station,,,,,Palwal,Palwal District,Haryana,,"Indian Oil Petrol Pump, Aligarh Road, Village Chandhaat, Palwal, Palwal District, Haryana, 121102",,,www.adanigas.com,77.456848,28.10379,TRNCNG,B81120934
45,77.462593,28.101862,63456,MSBB5A,Adani Gas CNG Station,,,,,Palwal,Palwal District,Haryana,,"Indian Oil Petrol Pump, Rahimpur, Aligarh Road, Palwal, Palwal District, Haryana, 121102",,,www.adanigas.com,77.462487,28.101795,TRNCNG,B81120934
45,77.587284,28.039241,77528,WZN09O,IndianOil-Adani Gas Pvt Ltd CNG Station,,,,,Khair,Aligarh District,Uttar Pradesh,IOAG CNG Station,"Indian Oil Petrol Pump, Near Tappal Cut, Aligarh-Palwal Road, Tappal, Khair, Aligarh District, Uttar Pradesh, 202165",,,ioagpl.com,77.587502,28.039264,TRNCNG,B81121088
45,77.74178,27.61289,118568,QJQ4VL,GAIL Gas CNG Station,,,,,Mat,Mathura District,Uttar Pradesh,,"Indian Oil Petrol Pump, Village Bheem Banger, Tehsil Maant, 100 Kmks Rhs Noida To Agra, Mat, Mathura District, Uttar Pradesh, 281202",,,gailgas.com,77.742116,27.612728,TRNCNG,B81121076
